Date,Price
2023-01-01,100.0
2023-01-02,100.64132084076238
2023-01-03,100.4819402538816
2023-01-04,101.31834903328887
2023-01-05,103.29144084397468
2023-01-06,103.00369850630682
2023-01-07,102.71677892892751
2023-01-08,104.79104594106839
2023-01-09,105.82240811882903
2023-01-10,105.21608492694783
2023-01-11,105.95186735066002
2023-01-12,105.35281882498622
2023-01-13,104.7541143714302
2023-01-14,105.08903657491541
2023-01-15,102.6086671857296
2023-01-16,100.42421538839568
2023-01-17,99.73245895620308
2023-01-18,98.4864080100209
2023-01-19,98.89105939194286
2023-01-20,97.78419414859678
2023-01-21,96.07906841298367
2023-01-22,97.87954126511922
2023-01-23,97.61714835386704
2023-01-24,97.71487262370269
2023-01-25,95.99594575034091
2023-01-26,95.35614065145514
2023-01-27,95.50365498642442
2023-01-28,94.14687427561444
2023-01-29,94.606708142798
2023-01-30,93.90976525950988
2023-01-31,93.58048246095647
2023-02-01,92.88985320393144
2023-02-02,95.09134511885175
2023-02-03,95.08969271671225
2023-02-04,93.84871635121793
2023-02-05,94.83802482615049
2023-02-06,93.40869173928205
2023-02-07,93.66838097926264
2023-02-08,91.40427993654662
2023-02-09,89.90536875860099
2023-02-10,90.14172448320434
2023-02-11,90.99578331749984
2023-02-12,91.20578923060283
2023-02-13,91.08722900959017
2023-02-14,90.75711285804707
2023-02-15,89.10036564405571
2023-02-16,88.31162716230828
2023-02-17,87.81538187583934
2023-02-18,89.00300828229578
2023-02-19,89.4016788559027
2023-02-20,87.45649493047746
2023-02-21,87.82668096999505
2023-02-22,87.4161023051023
2023-02-23,86.68900855315287
2023-02-24,87.37106584809838
2023-02-25,88.52362539493282
2023-02-26,89.57909056797114
2023-02-27,88.65305601263807
2023-02-28,88.32276343840418
2023-03-01,88.70461702781634
2023-03-02,89.81217345604165
2023-03-03,89.28670135639685
2023-03-04,89.09223680033514
2023-03-05,87.87583148268156
2023-03-06,86.57822221392281
2023-03-07,87.47987627762392
2023-03-08,88.99678810298886
2023-03-09,88.9298421703152
2023-03-10,90.07187696894164
2023-03-11,90.4958183771521
2023-03-12,89.7789729026841
2023-03-13,90.20126324179473
2023-03-14,91.97519817633697
2023-03-15,91.94780209381362
2023-03-16,93.78743135844262
2023-03-17,90.76461747709855
2023-03-18,91.7206745721714
2023-03-19,91.83501363819295
2023-03-20,91.50459737338609
2023-03-21,91.62409301468016
2023-03-22,89.37807197251396
2023-03-23,89.14530618977
2023-03-24,89.55979658792874
2023-03-25,91.25213922259583
2023-03-26,90.67369345783445
2023-03-27,89.77098859292252
2023-03-28,89.22044005696544
2023-03-29,90.26620475100677
2023-03-30,90.65359916635863
2023-03-31,90.0659450424909
2023-04-01,90.66240975896618
2023-04-02,90.78686976653478
2023-04-03,91.91245667311966
2023-04-04,91.11918964499115
2023-04-05,90.75866910742494
2023-04-06,90.32641025951503
2023-04-07,88.69424650834101
2023-04-08,89.03838474900027
2023-04-09,89.3444894273492
2023-04-10,89.3638292968507
2023-04-11,89.11439992342423
2023-04-12,87.55708103539857
2023-04-13,87.1088337054061
2023-04-14,86.74777383429534
2023-04-15,85.89086137966878
2023-04-16,85.73004084738305
2023-04-17,86.17945798321499
2023-04-18,88.25950426200927
2023-04-19,88.46676242127936
2023-04-20,88.76699306596682
2023-04-21,88.69750559150161
2023-04-22,86.598043849742
2023-04-23,86.58237850554957
2023-04-24,86.66110963330136
2023-04-25,89.39857006795654
2023-04-26,89.1963510976478
2023-04-27,89.66337872595525
2023-04-28,89.60577450822184
2023-04-29,87.79449127620245
2023-04-30,89.55870755743055
2023-05-01,90.7376307622886
2023-05-02,91.99478771637504
2023-05-03,90.54377109109988
2023-05-04,92.78299253340191
2023-05-05,90.53852035721285
2023-05-06,91.46661020233223
2023-05-07,95.02520190232369
2023-05-08,93.39410556142367
2023-05-09,92.47272995427886
2023-05-10,92.63014802301578
2023-05-11,91.81686029603604
2023-05-12,89.36351087162713
2023-05-13,89.46711063053463
2023-05-14,87.82141909773871
2023-05-15,88.5465569583776
2023-05-16,87.1346735926581
2023-05-17,89.51903059189374
2023-05-18,88.30111254677374
2023-05-19,87.80321957935638
2023-05-20,89.05463949783945
2023-05-21,87.15990868290035
2023-05-22,87.50312776324569
2023-05-23,89.51768191000235
2023-05-24,87.03946455139582
2023-05-25,87.31696256499806
2023-05-26,87.71038728663203
2023-05-27,88.91131992058261
2023-05-28,87.01040109600625
2023-05-29,85.0261938771807
2023-05-30,85.80057623446781
2023-05-31,86.24296018852887
2023-06-01,86.6173586744075
2023-06-02,87.13909905845766
2023-06-03,86.10845792655147
2023-06-04,86.45476491289891
2023-06-05,86.89459232772906
2023-06-06,85.81544851046043
2023-06-07,88.6507228842737
2023-06-08,89.38308319516834
2023-06-09,87.54174822413587
2023-06-10,88.54669336322303
2023-06-11,87.05086895330955
2023-06-12,88.25087019283444
2023-06-13,90.04902682636366
2023-06-14,88.76593034585628
2023-06-15,90.26670248160211
2023-06-16,90.91554940775636
2023-06-17,92.22506883348406
2023-06-18,95.32366969354638
2023-06-19,94.91302353198448
2023-06-20,93.66993121623061
2023-06-21,92.22445419072027
2023-06-22,90.91808593528712
2023-06-23,90.79252294092744
2023-06-24,91.33097532001378
2023-06-25,91.76938526890709
2023-06-26,93.09952167595279
2023-06-27,93.11717067578682
2023-06-28,95.50451756074659
2023-06-29,95.06113879742551
2023-06-30,99.67625957493314
2023-07-01,100.76620575243446
2023-07-02,99.26722853393679
2023-07-03,97.42667402259644
2023-07-04,98.24633753407728
2023-07-05,97.86051705000648
2023-07-06,99.08314665039873
2023-07-07,99.90065390334017
2023-07-08,99.77012057202491
2023-07-09,98.3037290250253
2023-07-10,95.73683811997336
2023-07-11,94.99059956041278
2023-07-12,96.41654380926398
2023-07-13,96.77365030867645
2023-07-14,94.69012017655014
2023-07-15,94.9730362762576
2023-07-16,95.60990356017003
2023-07-17,94.1437781606283
2023-07-18,94.3930248009585
2023-07-19,94.48539005713057
2023-07-20,92.61698973336061
2023-07-21,93.19329838972871
2023-07-22,94.10579731428517
2023-07-23,95.89681174946807
2023-07-24,97.67207183466684
2023-07-25,95.34953730139097
