Date,Price
2010-01-01,100.0
2010-01-02,98.58252308928131
2010-01-03,97.70726057639355
2010-01-04,97.5810169060437
2010-01-05,98.93073403813246
2010-01-06,99.4485732701416
2010-01-07,100.7101664536296
2010-01-08,102.24872367928428
2010-01-09,101.78741653329912
2010-01-10,102.47963623198146
2010-01-11,101.07549178084977
2010-01-12,100.07227604012698
2010-01-13,100.41570206228155
2010-01-14,102.15447026249552
2010-01-15,101.49148684245735
2010-01-16,102.29404437237943
2010-01-17,103.74872012728027
2010-01-18,104.11813393146178
2010-01-19,104.32488814334035
2010-01-20,106.17477856021904
2010-01-21,106.27724928512161
2010-01-22,106.63534450315936
2010-01-23,105.54357721769524
2010-01-24,106.00141967152597
2010-01-25,105.88393787840862
2010-01-26,106.10605546191152
2010-01-27,106.526816933401
2010-01-28,107.41805314439965
2010-01-29,108.83395356710977
2010-01-30,110.74421334569189
2010-01-31,111.0163788107374
2010-02-01,110.63646293063177
2010-02-02,112.28016459561728
2010-02-03,108.17993641847087
2010-02-04,108.12851289444872
2010-02-05,108.00824089939394
2010-02-06,109.00980111575863
2010-02-07,108.25789095142581
2010-02-08,109.38340653372005
2010-02-09,107.72405959549388
2010-02-10,109.08893769874582
2010-02-11,108.1251177718557
2010-02-12,107.45033081236498
2010-02-13,107.48484950023008
2010-02-14,108.25151434736092
2010-02-15,109.16837493250482
2010-02-16,111.03179368078209
2010-02-17,109.02015584158136
2010-02-18,109.33672998471779
2010-02-19,107.81058561261254
2010-02-20,106.76542402393862
2010-02-21,106.48463475123377
2010-02-22,104.79733155914055
2010-02-23,102.54410950208572
2010-02-24,102.74032596668162
2010-02-25,103.05401043351957
2010-02-26,106.44674586534751
2010-02-27,105.43630782143467
2010-02-28,105.40483825999225
2010-03-01,103.65381243594398
2010-03-02,103.4084900695713
2010-03-03,102.69348254797622
2010-03-04,102.18140475571093
2010-03-05,103.95840076041554
2010-03-06,104.1563822484949
2010-03-07,104.6165234123179
2010-03-08,104.76295072084852
2010-03-09,106.56174336861868
2010-03-10,106.56910587629459
2010-03-11,107.46750049418826
2010-03-12,109.02628827435379
2010-03-13,107.91323467770474
2010-03-14,108.5040855930469
2010-03-15,110.49799564071802
2010-03-16,108.6706935246034
2010-03-17,110.69779637064681
2010-03-18,110.89573073212807
2010-03-19,110.80901208478163
2010-03-20,111.07782685100403
2010-03-21,112.56312134656297
2010-03-22,111.79937701656853
2010-03-23,113.54869643441546
2010-03-24,117.0035995053825
2010-03-25,115.09735349919146
2010-03-26,115.20817533109492
2010-03-27,115.54024375953234
2010-03-28,115.62467814900113
2010-03-29,114.27236460841537
2010-03-30,114.8603108285174
2010-03-31,113.572311814006
2010-04-01,112.58277059705294
2010-04-02,113.92387463618712
2010-04-03,114.00694400636947
2010-04-04,116.2813408308295
2010-04-05,116.87627096420236
2010-04-06,115.0699913548632
2010-04-07,113.05164811601044
2010-04-08,112.65833100825851
2010-04-09,113.25424411193143
2010-04-10,115.64571401291796
2010-04-11,115.96378347064878
2010-04-12,115.95414396741035
2010-04-13,113.64526747910658
2010-04-14,113.05312184863777
2010-04-15,114.9359034611881
2010-04-16,116.8798221020012
2010-04-17,117.80882889636167
2010-04-18,117.16892400808149
2010-04-19,118.895610274453
2010-04-20,117.78829829015623
2010-04-21,119.06692667205758
2010-04-22,118.04811089716078
2010-04-23,118.77480053200101
2010-04-24,117.73278098872923
2010-04-25,117.41231072306083
2010-04-26,117.03377886859447
2010-04-27,116.71316545299753
2010-04-28,116.65296102636414
2010-04-29,116.78179617050215
2010-04-30,117.54645505781089
2010-05-01,116.66081968094133
2010-05-02,114.86981469788508
2010-05-03,117.75189599708979
2010-05-04,117.77630537304074
2010-05-05,118.68623535456321
2010-05-06,118.86961991682857
2010-05-07,122.21234760834714
2010-05-08,122.41565133775276
2010-05-09,121.98136078827166
2010-05-10,120.29307223391511
2010-05-11,120.38669997191236
2010-05-12,121.50793552413556
2010-05-13,122.18111582786756
2010-05-14,121.85193637718558
2010-05-15,118.97693848220759
2010-05-16,118.87404917191411
2010-05-17,118.97132796670887
2010-05-18,119.61330243547447
2010-05-19,119.2837441709159
2010-05-20,117.2345653491336
2010-05-21,115.10588470600364
2010-05-22,114.61644882042067
2010-05-23,116.36797291788041
2010-05-24,116.82028716266754
2010-05-25,114.976739270828
2010-05-26,115.18012252129465
2010-05-27,117.02718586692583
2010-05-28,116.08964001828454
2010-05-29,118.27926178634242
2010-05-30,118.89677250772935
2010-05-31,119.54642800526047
2010-06-01,120.43794376245938
2010-06-02,121.28555947569619
2010-06-03,120.42955793125027
2010-06-04,122.28682197821497
2010-06-05,124.16093974947343
2010-06-06,124.81679628349166
2010-06-07,122.0598493334186
2010-06-08,122.31216923534015
2010-06-09,122.42455775257095
2010-06-10,123.6480418410096
2010-06-11,124.60257817615413
2010-06-12,126.42852535045347
2010-06-13,127.6781411037695
2010-06-14,124.83085192793045
2010-06-15,123.58916811717994
2010-06-16,123.46508171941434
2010-06-17,121.3943260244289
2010-06-18,121.82733960486632
2010-06-19,120.35931208595508
2010-06-20,119.8304944181148
2010-06-21,118.77553460255653
2010-06-22,119.83415633229993
2010-06-23,119.68217718946418
2010-06-24,118.26927641762988
2010-06-25,119.2838168631424
2010-06-26,116.37767957567989
2010-06-27,117.71052067229087
2010-06-28,118.09967930940893
2010-06-29,117.78288805255914
2010-06-30,117.1249585920532
2010-07-01,119.58574532652665
2010-07-02,121.07192086298359
2010-07-03,119.86319636337835
2010-07-04,123.661616740307
2010-07-05,124.72190587686538
2010-07-06,128.68643487078342
2010-07-07,125.17133643675304
2010-07-08,125.86804589292602
2010-07-09,124.77731746533377
2010-07-10,124.9640997532689
2010-07-11,125.75405408692116
2010-07-12,125.67373180069488
2010-07-13,125.81996082543557
2010-07-14,122.80568977510441
2010-07-15,124.10078903060557
2010-07-16,125.023923139838
2010-07-17,123.76649425694717
2010-07-18,121.30135314170255
2010-07-19,124.06074179132149
2010-07-20,122.38357805327847
2010-07-21,120.36589668510612
2010-07-22,119.84489632175668
2010-07-23,119.53520461628688
2010-07-24,118.82439734473223
2010-07-25,120.67711225763938
2010-07-26,119.92139271856077
2010-07-27,120.66902326726776
2010-07-28,122.8765082333482
2010-07-29,122.97762591057982
2010-07-30,124.6300947493119
2010-07-31,126.36610472045436
2010-08-01,126.97303085889101
2010-08-02,126.20575124208315
2010-08-03,128.36531793140483
2010-08-04,127.73284804793937
2010-08-05,124.70920617110848
2010-08-06,122.35183426925231
2010-08-07,124.80753863800284
2010-08-08,123.84152709979307
2010-08-09,126.70184397576203
2010-08-10,124.42611733054122
2010-08-11,125.44955931625235
2010-08-12,126.85887056268095
2010-08-13,127.21697557513056
2010-08-14,129.55919711838823
2010-08-15,130.07465021450085
2010-08-16,128.51067415737043
2010-08-17,129.58512491263153
2010-08-18,131.8596183277012
2010-08-19,132.2509200024885
2010-08-20,131.75130372116348
2010-08-21,131.41681327647376
2010-08-22,131.79876118970677
2010-08-23,130.69062875787677
2010-08-24,131.92853596860772
2010-08-25,128.40986582293192
2010-08-26,128.3134846389311
2010-08-27,128.44212094207253
2010-08-28,129.41270523010522
2010-08-29,127.78885626571687
2010-08-30,124.60840820098362
2010-08-31,125.70987052889866
2010-09-01,126.902054707184
2010-09-02,126.73382772558716
2010-09-03,128.16286945664197
2010-09-04,129.83136962199995
2010-09-05,130.81148575252644
2010-09-06,132.35989788429438
2010-09-07,134.60011975562395
2010-09-08,136.08305662942257
2010-09-09,136.12645975942624
2010-09-10,136.74173995125767
2010-09-11,138.3628536435845
2010-09-12,138.83283832288095
2010-09-13,138.70264695162837
2010-09-14,136.5199625122302
2010-09-15,135.96188083432628
2010-09-16,136.50433571493502
2010-09-17,136.5148175146598
2010-09-18,137.0846997930913
2010-09-19,136.58216543751973
2010-09-20,136.87942791049468
2010-09-21,138.5898870547204
2010-09-22,139.9766354124933
2010-09-23,142.56123807824673
2010-09-24,142.31892765659444
2010-09-25,142.10530477666413
2010-09-26,142.51674292647047
2010-09-27,142.26487042022657
2010-09-28,140.73930086689268
2010-09-29,139.2725877702811
2010-09-30,136.8293093520995
2010-10-01,133.5717183301126
2010-10-02,137.17102416651733
2010-10-03,137.65796176961084
2010-10-04,140.2225006739953
2010-10-05,143.3401841448326
2010-10-06,143.31074899745042
2010-10-07,141.07588602668636
2010-10-08,140.18927914262707
2010-10-09,140.3142226695183
2010-10-10,138.77766141952574
2010-10-11,136.1850299699674
2010-10-12,137.54804581881723
2010-10-13,135.84408102308683
2010-10-14,132.55335518817083
2010-10-15,133.62874067252787
2010-10-16,135.59132521987095
2010-10-17,134.16552191543803
2010-10-18,135.2881130694543
2010-10-19,137.0895884237792
2010-10-20,139.10645091686757
2010-10-21,136.57825485918755
2010-10-22,138.8920190755395
2010-10-23,139.07839185573073
2010-10-24,140.89603890288805
2010-10-25,140.30386054923767
2010-10-26,141.00493571283008
2010-10-27,141.346523017268
2010-10-28,141.36345054531793
2010-10-29,140.80392717087074
2010-10-30,136.44664467882703
2010-10-31,138.90886430517804
2010-11-01,137.7085132778349
2010-11-02,140.0372282641068
2010-11-03,139.14571622754028
2010-11-04,137.12202263163357
2010-11-05,138.87487308319288
2010-11-06,138.70585319448003
2010-11-07,140.39211851505797
2010-11-08,143.49492479924956
2010-11-09,141.39053158930727
2010-11-10,141.05842949421722
2010-11-11,139.26473038239828
2010-11-12,137.10476383520322
2010-11-13,139.92471545919733
2010-11-14,140.65719247542876
2010-11-15,139.16735915736098
2010-11-16,135.76930432545183
2010-11-17,133.321743067188
2010-11-18,132.659947681224
2010-11-19,133.21956414679843
2010-11-20,134.15785103760257
2010-11-21,133.8997323146933
2010-11-22,134.4563346922674
2010-11-23,136.06705551124008
2010-11-24,137.75553528528553
2010-11-25,140.5030515470262
2010-11-26,143.43057633180322
2010-11-27,141.37609326584248
2010-11-28,143.83930165294188
2010-11-29,143.24680768881476
2010-11-30,143.45754797848275
2010-12-01,144.33200516385656
2010-12-02,145.6694094462905
2010-12-03,141.4484141439304
2010-12-04,138.61806606451563
2010-12-05,136.81556406409726
2010-12-06,137.9596758021138
2010-12-07,136.58618114741446
2010-12-08,134.32000928110588
2010-12-09,134.31325520685277
2010-12-10,131.66572374486995
2010-12-11,129.1573172569526
2010-12-12,132.13436247256033
2010-12-13,131.99807459957796
2010-12-14,133.59151943462174
2010-12-15,135.09276037424138
2010-12-16,136.9917887971791
2010-12-17,137.2649966232516
2010-12-18,139.27847789224975
2010-12-19,143.64140650050558
2010-12-20,142.60670580317006
2010-12-21,143.23788313859544
2010-12-22,142.64490600336646
2010-12-23,140.54290025625778
2010-12-24,139.27418046008302
2010-12-25,139.32275874436073
2010-12-26,138.3422166870653
2010-12-27,136.75725351143663
2010-12-28,137.22342777921995
2010-12-29,136.05847604556527
2010-12-30,135.7838949029565
2010-12-31,139.38451653259665
2011-01-01,140.79907286905797
2011-01-02,140.37754011916186
2011-01-03,140.51758226589538
2011-01-04,140.71675200948818
2011-01-05,140.92321597541402
2011-01-06,141.0463352411742
2011-01-07,142.42445438010162
2011-01-08,141.83077649314515
2011-01-09,143.40497730113944
2011-01-10,143.7728535920247
2011-01-11,144.78131780343787
2011-01-12,146.03864197840863
2011-01-13,143.80306365717024
2011-01-14,143.47135286002677
2011-01-15,141.42647420499594
